8760	"Llangynwyd"	51.58667	-3.65028
8761	"Llanhamlach"	51.93039	-3.32468
8762	"Llanharan"	51.53805	-3.43906
8763	"Llanharry"	51.51422	-3.4324
8764	"Llanhowell"	51.90222	-5.16861
8765	"Llanidloes"	52.44977	-3.53997
8766	"Llanigon"	52.05519	-3.15065
8767	"Llanilar"	52.35657	-4.02574
8768	"Llanina"	52.2	-4.33333
8769	"Llanishen"	51.72333	-2.75722
8770	"Llanllawddog"	51.94139	-4.24544
8771	"Llanllawer"	51.98333	-4.93333
8772	"Llanllechid"	53.19708	-4.06297
8773	"Llanllowell"	51.68277	-2.87952
8774	"Llanllugan"	52.61008	-3.39465
8775	"Llanllwch"	51.84417	-4.34556
8776	"Llanllwchaiarn"	52.18333	-4.36667
8777	"Llanllyfni"	53.04128	-4.28382
8778	"Llanmadoc"	51.61694	-4.2525
8779	"Llanmaes"	51.41778	-3.46694
8780	"Llanmiloe"	51.75	-4.5325
8781	"Llanmorlais"	51.63137	-4.12706
8782	"Llannefydd"	53.22347	-3.52727
8783	"Llannerch-y-môr"	53.3	-3.23333
8784	"Llannon"	51.75519	-4.11752
8785	"Llannor"	52.90675	-4.44987
8786	"Llanon"	52.28333	-4.18333
8787	"Llanover"	51.76841	-2.99886
8788	"Llanpumsaint"	51.94252	-4.30777
8789	"Llanreithan"	51.91556	-5.10806
8790	"Llanrhaeadr-ym-Mochnant"	52.82507	-3.30225
8791	"Llanrhaiadr"	53.15	-3.38333
8792	"Llanrhaiadr-ym-Mochnant"	52.83333	-3.3
8793	"Llanrhian"	51.9375	-5.17389
8794	"Llanrhidian"	51.60641	-4.16984
8795	"Llanrhwydrys"	53.4	-4.51667
8796	"Llanrhyddlad"	53.36667	-4.55
8797	"Llanrhystud"	52.30589	-4.1447
8798	"Llanrothal"	51.86667	-2.76667
8799	"Llanrug"	53.1487	-4.1952
8800	"Llanrwst"	53.14021	-3.79527
8801	"Llansadurnen"	51.76439	-4.49186
8802	"Llansadwrn"	51.95	-3.9
8803	"Llansaint"	51.74785	-4.34096
8804	"Llansaintfraed in Elvel"	52.18333	-3.31667
8805	"Llansannan"	53.17895	-3.59605
8806	"Llansantffraid"	52.28333	-4.18333
8807	"Llansantffraid Glan Conwy"	53.26667	-3.8
8808	"Llansantffraid Glyn Ceiriog"	52.93249	-3.18525
8809	"Llansantffraid-ym-Mechain"	52.76667	-3.15
8810	"Llansantffread"	51.9	-3.26667
8811	"Llansawel"	52	-4.01667
8812	"Llansilin"	52.84574	-3.17576
8813	"Llansoy"	51.71954	-2.80972
8814	"Llanspyddid"	51.94304	-3.43904
8815	"Llanstadwell"	51.70589	-4.9632
8816	"Llansteffan"	51.77222	-4.39139
8817	"Llanstephan"	52.06654	-3.28749
8818	"Llantarnam"	51.63323	-3.00311
8819	"Llanteg"	51.76189	-4.63528
8820	"Llanthony"	51.94316	-3.03815
8821	"Llantood"	52.03333	-4.7
8822	"Llantrisant"	51.66667	-2.88472
8823	"Llantrisant"	53.31667	-4.48333
8824	"Llantrisant"	51.54028	-3.37389
8825	"Llantwit Fardre"	51.5546	-3.33241
8826	"Llantwit Major"	51.4107	-3.48632
8827	"Llantysilio"	52.98668	-3.20476
8828	"Llanuwchllyn"	52.85468	-3.66789
8829	"Llanvaches"	51.62111	-2.81833
8830	"Llanvair Discoed"	51.62667	-2.79861
8831	"Llanvair Waterdine"	52.38333	-3.11667
8832	"Llanvetherine"	51.84988	-2.92697
8833	"Llanveynoe"	51.96667	-3
8834	"Llanvihangel Crucorney"	51.88333	-2.98333
8835	"Llanwarne"	51.9501	-2.7196
8836	"Llanwddyn"	52.75972	-3.45812
8837	"Llanwenarth"	51.82683	-3.05239
8838	"Llanwenog"	52.08659	-4.19915
8839	"Llanwern"	51.58889	-2.91361
8840	"Llanwinio"	51.90861	-4.53056
8841	"Llanwnda"	52.01538	-5.01451
8842	"Llanwnda"	53.09959	-4.27832
8843	"Llanwnen"	52.1	-4.15
8844	"Llanwnog"	52.53361	-3.44339
8845	"Llanwonno"	51.65044	-3.40301
8846	"Llanwrda"	51.96792	-3.87478
8847	"Llanwrin"	52.61543	-3.79172
8848	"Llanwrthwl"	52.26252	-3.50256
8849	"Llanwrtyd"	52.11667	-3.66667
8850	"Llanwrtyd Wells"	52.10659	-3.63924
8851	"Llanyblodwel"	52.79906	-3.12521
8852	"Llanybri"	51.78716	-4.41212
8853	"Llanybydder"	52.07476	-4.15764
8854	"Llanycefn"	51.87902	-4.76324
8855	"Llanychaer"	51.98	-4.93194
8856	"Llanychaiarn"	52.38333	-4.08333
8857	"Llanycil"	52.90077	-3.61585
8858	"Llanycrwys"	52.08931	-3.97959
8859	"Llanymawddwy"	52.75743	-3.62712
8860	"Llanymynech"	52.78086	-3.08875
8861	"Llanyre"	52.25396	-3.40177
8862	"Llanystumdwy"	52.92078	-4.27157
8863	"Llawhaden"	51.82102	-4.80438
8864	"Llechryd"	52.05	-4.6
8865	"Lledrod"	52.3	-3.98333
8866	"Llithfaen"	52.96032	-4.44847
8867	"Llong"	53.15369	-3.10534
8868	"Llowes"	52.06709	-3.17971
8869	"Llwydcoed"	51.73139	-3.46011
8870	"Llwyn-Dafydd"	52.16667	-4.4
8871	"Llwyn-y-brain"	51.79893	-4.61376
8872	"Llwyngwril"	52.66765	-4.08417
8873	"Llwynypia"	51.63333	-3.45
8874	"Llynclys"	52.80969	-3.06609
8875	"Llysfaen"	53.28333	-3.66667
8876	"Llyswen"	52.03333	-3.26667
8877	"Llysworney"	51.45652	-3.49493
8878	"Llywel"	51.95704	-3.64648
8879	"Loanhead"	55.87945	-3.15874
8880	"Loans"	55.5504	-4.6241
8881	"Loanstone"	55.82854	-3.20155
8882	"Loch Assynt"	58.19119	-5.08066
8883	"Lochailort"	56.87815	-5.66362
8884	"Lochaline"	56.53608	-5.77701
8885	"Locharbriggs"	55.10337	-3.58438
8886	"Lochboisdale"	57.16667	-7.31667
8887	"Lochbuie"	56.35598	-5.87314
8888	"Lochcarron"	57.39833	-5.49895
8889	"Lochdon"	56.43333	-5.68333
8890	"Lochead"	55.9457	-5.5624
8891	"Lochearnhead"	56.38534	-4.28742
8892	"Lochend"	57.4	-4.36667
8893	"Lochend"	54.86667	-3.76667
8894	"Lochfoot"	55.04554	-3.72625
8895	"Lochgair"	56.06245	-5.33798
8896	"Lochgelly"	56.12826	-3.30964
8897	"Lochgilphead"	56.03796	-5.43206
8898	"Lochgoilhead"	56.17017	-4.90081
8899	"Lochhead"	55.91667	-5.16667
8900	"Lochinver"	58.1486	-5.24075
8901	"Lochmaben"	55.13011	-3.44286
8902	"Lochmaddy"	57.6	-7.18333
8903	"Lochranza"	55.7	-5.2
8904	"Lochs"	58.1	-6.48333
8905	"Lochtreighead"	56.78333	-4.73333
8906	"Lochwinnoch"	55.79521	-4.63034
8907	"Lochwood Mains"	55.25	-3.43333
8908	"Lockerbie"	55.12302	-3.35635
8909	"Locking"	51.33327	-2.91387
8910	"Lockinge"	51.58598	-1.38788
8911	"Lockington"	53.91415	-0.48572
8912	"Lockleywood"	52.85149	-2.46
8913	"Locks Heath"	50.86313	-1.2733
8914	"Loddington"	52.6	-0.83333
8915	"Loddington"	52.39734	-0.80174
8916	"Loddiswell"	50.32267	-3.80024
8917	"Loddon"	52.5327	1.48183
8918	"Lode"	52.24122	0.24438
8919	"Loders"	50.74531	-2.71681
8920	"Lodsworth"	51.00101	-0.68081
8921	"Lofthouse"	54.15	-1.83333
8922	"Lofthouse"	53.72947	-1.49697
8923	"Lofthouse Gate"	53.71672	-1.4959
8924	"Loftus"	54.55543	-0.89459
8925	"Logie"	56.65	-2.98333
8926	"Logie"	56.37271	-2.96639
8927	"Logierait"	56.64752	-3.68216
8928	"Login"	51.87801	-4.66655
8929	"Lolworth"	52.25789	0.00086
8930	"Lonbain"	57.51667	-5.88333
8931	"Londesborough"	53.88333	-0.68333
8932	"London"	51.50853	-0.12574
8933	"London Borough of Harrow"	51.56667	-0.33333
8934	"London Colney"	51.72453	-0.29646
8935	"Lone"	58.33333	-4.88333
8936	"Long Ashton"	51.42997	-2.66098
8937	"Long Bennington"	52.99314	-0.75803
8938	"Long Bredy"	50.70818	-2.61165
8939	"Long Buckby"	52.3026	-1.08113
8940	"Long Burton"	50.91667	-2.5
8941	"Long Clawson"	52.83725	-0.9288
8942	"Long Compton"	51.99298	-1.58222
8943	"Long Crendon"	51.77294	-0.99684
8944	"Long Crichel"	50.8929	-2.03748
8945	"Long Ditton"	51.38432	-0.32041
8946	"Long Eaton"	52.89855	-1.27136
8947	"Long Green"	52	-2.23333
8948	"Long Houghton"	55.41667	-1.61667
8949	"Long Itchington"	52.28396	-1.39243
8950	"Long Lawford"	52.38176	-1.30716
8951	"Long Load"	51.00583	-2.76278
8952	"Long Marston"	53.95	-1.23333
8953	"Long Marston"	52.13333	-1.78333
8954	"Long Marston"	51.83161	-0.69785
8955	"Long Marton"	54.61562	-2.51776
8956	"Long Melford"	52.07481	0.71639
8957	"Long Newnton"	51.62639	-2.13333
8958	"Long Newton"	54.53333	-1.41667
8959	"Long Preston"	54.01938	-2.25678
8960	"Long Riston"	53.865	-0.28895
8961	"Long Stanton"	52.28076	0.04558
8962	"Long Stow"	52.32566	-0.37495
8963	"Long Stowe"	52.16667	-0.08333
8964	"Long Stratton"	52.48803	1.23478
8965	"Long Sutton"	52.78646	0.11896
8966	"Long Sutton"	51.21667	-0.93333
8967	"Long Sutton"	51.02444	-2.75833
8968	"Long Whatton"	52.80577	-1.28506
8969	"Long Wittenham"	51.64098	-1.21184
8970	"Longbenton"	55.01777	-1.56936
8971	"Longborough"	51.96542	-1.74056
8972	"Longbottom"	51.30681	-2.78703
8973	"Longbridge"	52.4	-1.98333
8974	"Longbridge Deverill"	51.16647	-2.18831
8975	"Longcross"	51.37746	-0.58923
8976	"Longdendale"	53.46667	-2
8977	"Longdon"	52.71667	-1.88333
8978	"Longdon"	52.01667	-2.23333
8979	"Longdown"	50.7	-3.61667
8980	"Longfield"	51.3969	0.30212
8981	"Longford"	52.93436	-1.67576
8982	"Longford"	52.9	-2.53333
8983	"Longford"	52.7592	-2.41193
8984	"Longford"	52.43333	-1.48333
8985	"Longforgan"	56.45732	-3.11437
8986	"Longformacus"	55.80736	-2.49121
8987	"Longframlington"	55.30392	-1.79504
8988	"Longham"	52.7	0.86667
8989	"Longham"	50.7863	-1.90673
8990	"Longhirst"	55.19719	-1.64855
8991	"Longhope"	51.86667	-2.45
8992	"Longhorsley"	55.24586	-1.76914
8993	"Longley Green"	52.15124	-2.39004
8994	"Longmanhill"	57.65147	-2.4383
8995	"Longmorn"	57.60786	-3.29092
8996	"Longnewton"	55.53333	-2.66667
8997	"Longney"	51.81667	-2.51667
8998	"Longniddry"	55.97543	-2.89593
8999	"Longnor"	53.18333	-1.86667
9000	"Longnor"	52.6	-2.75
9001	"Longparish"	51.19728	-1.3835
9002	"Longport"	53.04467	-2.21327
9003	"Longridge"	53.83333	-2.58333
9004	"Longriggend"	55.90954	-3.88602
9005	"Longside"	57.51731	-1.93976
9006	"Longstock"	51.13194	-1.48796
9007	"Longstreet"	51.25	-1.8
9008	"Longton"	53.71667	-2.8
9009	"Longton"	52.98333	-2.13333
9010	"Longtown"	55	-2.96667
9011	"Longtown"	51.95	-2.98333
9012	"Longville in the Dale"	52.53975	-2.68033
9013	"Longwell Green"	51.44181	-2.49166
9014	"Longwick"	51.73607	-0.85676
9015	"Longwitton"	55.19351	-1.88263
9016	"Longworth"	51.69139	-1.43754
9017	"Looe"	50.35778	-4.45418
9018	"Loose"	51.23948	0.51716
9019	"Lopen"	50.92506	-2.81756
9020	"Lopenhead"	50.93185	-2.8234
9021	"Loppington"	52.85888	-2.78748
9022	"Lorbottle"	55.3526	-1.9484
9023	"Lorgill"	57.38333	-6.7
9024	"Lorton"	54.61784	-3.30154
9025	"Lossiemouth"	57.72136	-3.28341
9026	"Lostock"	53.57885	-2.50265
9027	"Lostock Gralam"	53.27063	-2.46434
9028	"Lostwithiel"	50.40784	-4.67023
9029	"Lothbeg"	58.06978	-3.79095
9030	"Loudwater"	51.6	-0.7
9031	"Loughan"	55.1	-6.61667
9032	"Loughborough"	52.76667	-1.2
9033	"Loughbrickland"	54.31667	-6.3
9034	"Loughgall"	54.41667	-6.6
9035	"Loughgilly"	54.26667	-6.46667
9036	"Loughor"	51.66455	-4.06701
9037	"Loughton"	52.43333	-2.56667
9038	"Loughton"	51.64601	0.05382
9039	"Loughton"	52.03037	-0.78642
9040	"Lound"	53.36667	-0.95
9041	"Lound"	52.75105	-0.41679
9042	"Louth"	53.36664	-0.00438
9043	"Loversall"	53.4815	-1.13649
9044	"Loveston"	51.7425	-4.77667
9045	"Low Ackworth"	53.65023	-1.32334
9046	"Low Borrowbridge"	54.4	-2.6
9047	"Low Bradley"	53.93217	-1.99646
9048	"Low Catton"	53.97439	-0.92627
9049	"Low Coniscliffe"	54.52244	-1.61414
9050	"Low Eighton"	54.91316	-1.58289
9051	"Low Eskcleth"	54.41667	-2
9052	"Low Etherley"	54.65349	-1.74315
9053	"Low Fell & Chowdene"	54.92197	-1.59677
9054	"Low Ham"	51.06139	-2.81
9055	"Low Hesket"	54.81082	-2.83524
9056	"Low Hutton"	54.09972	-0.83725
9057	"Low Moor"	53.75439	-1.76219
9058	"Low Moorsley"	54.81129	-1.46628
9059	"Low Street"	51.47307	0.39969
9060	"Low Throston"	54.7	-1.23333
9061	"Low Torry"	56.05	-3.56667
9062	"Low Walker"	54.96667	-1.53333
9063	"Lowca"	54.58072	-3.56987
9064	"Lowdham"	53.01205	-1.00483
9065	"Lower Assendon"	51.55498	-0.92766
9066	"Lower Bayble"	58.2	-6.21667
9067	"Lower Bebington"	53.35106	-3.00408
9068	"Lower Beeding"	51.03265	-0.26015
9069	"Lower Bentham"	54.1	-2.53333
9070	"Lower Boscaswell"	50.15483	-5.67193
9071	"Lower Bracky"	54.6	-7.16667
9072	"Lower Brailes"	52.05034	-1.54176
9073	"Lower Bullingham"	52.03333	-2.7
9074	"Lower Cam"	51.70402	-2.36682
9075	"Lower Chapel"	52.01173	-3.41706
9076	"Lower Clapton"	51.55267	-0.05294
9077	"Lower Darkley"	54.23333	-6.66667
9078	"Lower Darwen"	53.72145	-2.47505
9079	"Lower Derraid"	57.36667	-3.6
9080	"Lower Diabaig"	57.56667	-5.66667
9081	"Lower Dounreay"	58.58333	-3.75
9082	"Lower Earley"	51.42708	-0.91979
9083	"Lower Farringdon"	51.11026	-0.99401
9084	"Lower Froyle"	51.18923	-0.913
9085	"Lower Gledfield"	57.88333	-4.36667
9086	"Lower Gornal"	52.52104	-2.12311
9087	"Lower Halstow"	51.37395	0.66819
9088	"Lower Hardres"	51.23634	1.07966
9089	"Lower Hartwell"	51.80601	-0.84981
9090	"Lower Heath"	52.89099	-2.63243
9091	"Lower Heyford"	51.91934	-1.28514
9092	"Lower Kilchattan"	56.07451	-6.23994
9093	"Lower Kingswood"	51.27083	-0.2102
9094	"Lower Langford"	51.33996	-2.78141
9095	"Lower Largo"	56.21261	-2.93717
9096	"Lower Lemington"	52	-1.68333
9097	"Lower Penn"	52.56187	-2.19364
9098	"Lower Shader"	58.40018	-6.46917
9099	"Lower Shelton"	52.07455	-0.54708
9100	"Lower Shiplake"	51.51031	-0.89045
9101	"Lower Shuckburgh"	52.25938	-1.28497
9102	"Lower Slaughter"	51.90134	-1.76065
9103	"Lower Soudley"	51.78414	-2.48689
9104	"Lower Stonnall"	52.6324	-1.87917
9105	"Lower Sundon"	51.9324	-0.47205
9106	"Lower Swell"	51.92793	-1.7488
9107	"Lower Whitley"	53.30653	-2.57968
9108	"Lower Winchendon"	51.80383	-0.93833
9109	"Lowesby"	52.66056	-0.93169
9110	"Lowestoft"	52.4752	1.75159
9111	"Loweswater"	54.57883	-3.33435
9112	"Lowick"	52.4	-0.55
9113	"Lowick"	54.27044	-3.08561
9114	"Lowick"	55.63333	-1.96667
9115	"Lowthorpe"	54.02942	-0.34593
9116	"Lowton"	53.46667	-2.58333
9117	"Loxbear"	50.93333	-3.55
9118	"Loxhore"	51.13037	-3.9786
9119	"Loxley"	52.17483	-1.62314
9120	"Loxton"	51.29652	-2.89937
9121	"Loxwood"	51.07781	-0.51872
9122	"Lubcroy"	57.96667	-4.78333
9123	"Lubenham"	52.4799	-0.96438
9124	"Luccombe"	51.18941	-3.5591
9125	"Lucker"	55.56551	-1.75928
9126	"Luckington"	51.55444	-2.24222
9127	"Lucknow"	56.49103	-2.7804
9128	"Lucy Cross"	54.5	-1.66667
9129	"Ludborough"	53.44058	-0.05187
9130	"Ludbrook"	50.37333	-3.88796
9131	"Ludchurch"	51.76266	-4.69484
9132	"Luddenden Foot"	53.71873	-1.94582
9133	"Luddenham"	51.33222	0.85934
9134	"Luddesdown"	51.37079	0.39774
9135	"Luddington"	53.63333	-0.75
9136	"Luddington in the Brook"	52.43935	-0.37521
9137	"Ludford Magna"	53.38333	-0.18333
9138	"Ludford Parva"	53.4	-0.2
9139	"Ludgershall"	51.85359	-1.04404
9140	"Ludgershall"	51.25558	-1.6222
9141	"Ludgvan"	50.14459	-5.49473
9142	"Ludham"	52.70988	1.53508
9143	"Ludlow"	52.37431	-2.71311
9144	"Ludwell"	51.00315	-2.13976
9145	"Ludworth"	54.76632	-1.43968
9146	"Luffincott"	50.72706	-4.36242
9147	"Luffness"	56	-2.83333
9148	"Lugar"	55.46587	-4.22738
9149	"Lugton"	55.74447	-4.52956
9150	"Lugwardine"	52.06583	-2.6578
9151	"Lullington"	52.71274	-1.63121
9152	"Lulsgate Bottom"	51.38847	-2.70377
9153	"Lulworth Camp"	50.63251	-2.23325
9154	"Lumphanan"	57.12655	-2.68839
9155	"Lumsden"	57.28594	-2.87421
9156	"Lunan"	56.65595	-2.51263
9157	"Luncarty"	56.45308	-3.47007
9158	"Lund"	53.9192	-0.52211
9159	"Lundie"	56.51585	-3.15462
9160	"Lundin Links"	56.2124	-2.95296
9161	"Lundwood"	53.56116	-1.43381
9162	"Lunga"	56.19977	-5.55539
9163	"Luppitt"	50.85328	-3.18179
9164	"Lupset"	53.67194	-1.53131
9165	"Lupton"	54.22463	-2.68551
9166	"Lurgan"	54.46667	-6.33333
9167	"Lurgashall"	51.03497	-0.66553
9168	"Lusa"	57.26667	-5.81667
9169	"Lusby"	53.19041	0.00289
9170	"Luskentyre"	57.9	-6.93333
9171	"Luss"	56.10091	-4.63829
9172	"Lusta"	57.51334	-6.56197
9173	"Lustleigh"	50.61835	-3.71925
9174	"Luston"	52.26402	-2.75406
9175	"Luthrie"	56.36378	-3.0851
9176	"Luton"	50.58333	-3.55
9177	"Luton"	51.36899	0.54726
9178	"Luton"	51.87967	-0.41748
9179	"Lutterworth"	52.45634	-1.20218
9180	"Lutton"	52.80837	0.12497
9181	"Lutton"	52.47665	-0.36405
9182	"Luxborough"	51.13139	-3.46917
9183	"Luxulian"	50.38333	-4.73333
9184	"Lybster"	58.29894	-3.28464
9185	"Lydbrook"	51.83763	-2.57818
9186	"Lydbury North"	52.46764	-2.95705
9187	"Lydd"	50.95226	0.9074
9188	"Lydden"	51.16304	1.23536
9189	"Lyddington"	52.56456	-0.71067
9190	"Lydeard Saint Lawrence"	51.0825	-3.24583
9191	"Lydford"	50.64519	-4.10641
9192	"Lydgate"	53.71667	-2.11667
9193	"Lydham"	52.51476	-2.9797
9194	"Lydiard Millicent"	51.57117	-1.86346
9195	"Lydiard Tregoze"	51.55	-1.85
9196	"Lydiate"	53.53046	-2.95476
9197	"Lydlinch"	50.92229	-2.36302
9198	"Lydney"	51.72598	-2.52605
9199	"Lydstep"	51.65155	-4.76773
9200	"Lye"	52.45838	-2.11701
9201	"Lyme Regis"	50.72654	-2.93477
9202	"Lyminge"	51.12951	1.08896
9203	"Lymington"	50.75767	-1.5443
9204	"Lyminster"	50.83348	-0.5464
9205	"Lymm"	53.38105	-2.47763
9206	"Lympne"	51.07773	1.02808
9207	"Lympsham"	51.28389	-2.95417
9208	"Lympstone"	50.64751	-3.43162
9209	"Lyndhurst"	50.87259	-1.57662
9210	"Lyne"	57.33333	-3.4
9211	"Lyneham"	51.51667	-1.96667
9212	"Lynemouth"	55.21306	-1.5425
9213	"Lyness"	58.83233	-3.20558
9214	"Lyng"	52.71667	1.06667
9215	"Lyng"	51.05722	-2.95
9216	"Lynmouth"	51.22973	-3.82993
9217	"Lynsted"	51.31224	0.78638
9218	"Lynton"	51.22949	-3.83547
9219	"Lyonshall"	52.19802	-2.97467
9220	"Lytchett Matravers"	50.75826	-2.07806
9221	"Lytchett Minster"	50.73502	-2.05736
9222	"Lytham"	53.73695	-2.96293
9223	"Lytham St Annes"	53.7426	-2.997
9224	"Lythe"	54.50574	-0.6942
9225	"Mablethorpe"	53.3409	0.26102
9226	"Macclesfield"	53.26023	-2.12564
9227	"Macduff"	57.67012	-2.49686
9228	"Macfinn Lower"	55.08333	-6.6
9229	"Machen"	51.59599	-3.1419
9230	"Machrie"	55.54945	-5.33888
9231	"Machrihanish"	55.42318	-5.73468
9232	"Machynlleth"	52.59097	-3.85051
9233	"Mackworth"	52.93597	-1.53709
9234	"Macmerry"	55.94045	-2.90503
9235	"Macosquin"	55.1	-6.71667
9236	"Maddan"	54.28333	-6.76667
9237	"Madderty"	56.37974	-3.69641
9238	"Maddington"	51.2	-1.91667
9239	"Madehurst"	50.88235	-0.60219
9240	"Madeley"	53	-2.33333
9241	"Madeley"	52.63333	-2.43333
9242	"Madeley Heath"	53	-2.31667
9243	"Madingley"	52.2279	0.0427
9244	"Madley"	52.04436	-2.84738
9245	"Madresfield"	52.12734	-2.28918
9246	"Madron"	50.13266	-5.56484
9247	"Maenclochog"	51.91183	-4.78754
9248	"Maentwrog"	52.946	-3.98787
9249	"Maer"	52.95	-2.31667
9250	"Maerdy"	51.67528	-3.48667
9251	"Maesbury"	52.81667	-3.01667
9252	"Maesmynis"	52.1173	-3.43866
9253	"Maesteg"	51.60926	-3.65823
9254	"Maesybont"	51.82972	-4.08222
9255	"Maesycwmmer"	51.63528	-3.23222
9256	"Maghera"	54.8439	-6.67145
9257	"Maghera"	54.24136	-5.89949
9258	"Magheracreggan"	54.7	-7.53333
9259	"Magherafelt"	54.75356	-6.60656
9260	"Magheragall"	54.51667	-6.11667
9261	"Magheralane"	54.76667	-6.3
9262	"Magheralin"	54.46695	-6.2598
9263	"Magheramason"	54.94145	-7.38219
9264	"Magheramorne"	54.81667	-5.76667
9265	"Magherasaul"	54.26667	-5.88333
9266	"Magheraveely"	54.18333	-7.28333
9267	"Maghery"	54.51667	-6.58333
9268	"Maghull"	53.51619	-2.94117
9269	"Magor"	51.57944	-2.83139
9270	"Maguires Bridge"	54.3	-7.46667
9271	"Maiden Bradley"	51.14966	-2.28577
9272	"Maiden Newton"	50.77909	-2.57226
9273	"Maidenbower"	51.10781	-0.15286
9274	"Maidenhead"	51.52279	-0.71986
9275	"Maidens"	55.33333	-4.81667
9276	"Maidford"	52.16735	-1.11065
9277	"Maids Moreton"	52.01701	-0.97778
9278	"Maidstone"	51.26667	0.51667
9279	"Maidwell"	52.38622	-0.90488
9280	"Mains of Dalvey"	57.35	-3.48333
9281	"Mainsriddle"	54.88333	-3.65
9282	"Mainstone"	52.48333	-3.08333
9283	"Maisemore"	51.88958	-2.27371
9284	"Malborough"	50.2432	-3.8114
9285	"Malden"	51.4	-0.25
9286	"Maldon"	51.7311	0.67463
9287	"Malham"	54.06191	-2.15259
9288	"Malins Lee"	52.67268	-2.45519
9289	"Mallaig"	57.00293	-5.83082
9290	"Mallwyd"	52.69828	-3.68471
9291	"Malmesbury"	51.58175	-2.09708
9292	"Malpas"	53.01667	-2.76667
9293	"Maltby"	53.41667	-1.2
9294	"Maltby le Marsh"	53.31391	0.20288
9295	"Malton"	54.13454	-0.79669
9296	"Malvern"	52.10751	-2.3243
9297	"Malvern Link"	52.12818	-2.31402
9298	"Malvern Wells"	52.07843	-2.3324
9299	"Mamble"	52.34006	-2.4576
9300	"Mamhilad"	51.72499	-3.0076
9301	"Manaccan"	50.08429	-5.12728
9302	"Manadon"	50.40414	-4.14462
9303	"Manafon"	52.61238	-3.31184
9304	"Manaton"	50.61662	-3.76838
9305	"Manby"	53.36291	0.09653
9306	"Mancetter"	52.5703	-1.52744
9307	"Manchester"	53.48095	-2.23743
9308	"Manchester City Centre"	53.48189	-2.23889
9309	"Manea"	52.48304	0.17857
9310	"Manesty"	54.55972	-3.15788
9311	"Manfield"	54.51627	-1.66117
9312	"Mangaster"	60.41667	-1.4
9313	"Mangersta"	58.16667	-7.08333
9314	"Mangotsfield"	51.4878	-2.50403
9315	"Manish"	57.76667	-6.86667
9316	"Mannamead"	50.38914	-4.1299
9317	"Mannel"	56.45585	-6.89426
9318	"Manningford Abbots"	51.31667	-1.8
9319	"Manningford Bohune"	51.32095	-1.80709
9320	"Manningford Bruce"	51.32516	-1.80176
9321	"Manningtree"	51.94538	1.06112
9322	"Manorbier"	51.64583	-4.79583
9323	"Manordeifi"	52.0583	-4.58668
9324	"Manorowen"	51.98671	-5.0105
9325	"Mansel Gamage"	52.1	-2.91667
9326	"Mansfield"	53.13333	-1.2
9327	"Mansfield Woodhouse"	53.16495	-1.19384
9328	"Manston"	51.35088	1.34488
9329	"Manston"	50.95	-2.26667
9330	"Manthorpe"	52.92991	-0.63171
9331	"Manthorpe"	52.73099	-0.41456
9332	"Manton"	51.41521	-1.75618
9333	"Manton"	53.51667	-0.6
9334	"Manton"	52.63223	-0.70038
9335	"Manuden"	51.91891	0.1672
9336	"Mapledurham"	51.48676	-1.03495
9337	"Mapleton"	53.02618	-1.75498
9338	"Mappleton"	53.87687	-0.13664
9339	"Mappowder"	50.85458	-2.37747
9340	"Marazion"	50.12556	-5.47505
9341	"Marble Arch"	51.51414	-0.15823
9342	"Marbury"	53	-2.65
9343	"March"	52.55131	0.08828
9344	"Marcham"	51.66862	-1.34428
9345	"Marchamley"	52.8615	-2.60067
9346	"Marchington"	52.87545	-1.80244
9347	"Marchington Woodlands"	52.85459	-1.82615
9348	"Marchwiel"	53.0239	-2.96106
9349	"Marchwood"	50.88966	-1.4544
9350	"Marcross"	51.4125	-3.54639
9351	"Mardale"	54.48333	-2.81667
9352	"Marden"	51.17482	0.48855
9353	"Marefield"	52.66436	-0.89916
9354	"Mareham le Fen"	53.13184	-0.09005
9355	"Mareham on the Hill"	53.19297	-0.0757
9356	"Maresfield"	50.99726	0.08776
9357	"Marfleet"	53.74953	-0.27258
9358	"Margam"	51.5731	-3.75735
9359	"Margaret Roding"	51.78471	0.31577
9360	"Margaretting"	51.69001	0.41499
9361	"Margate"	51.38132	1.38617
9362	"Marham"	52.65876	0.52391
9363	"Marhamchurch"	50.80513	-4.52241
9364	"Marholm"	52.60469	-0.30824
9365	"Mariansleigh"	50.98421	-3.7903
9366	"Mark"	54.91667	-4.33333
9367	"Mark"	51.22699	-2.89014
9368	"Mark Cross"	51.06055	0.25809
9369	"Market Bosworth"	52.62428	-1.40174
9370	"Market Deeping"	52.67654	-0.31629
9371	"Market Drayton"	52.90538	-2.49012
9372	"Market Harborough"	52.4776	-0.92053
9373	"Market Hill"	54.3	-6.51667
9374	"Market Lavington"	51.28756	-1.97729
9375	"Market Overton"	52.73806	-0.6863
9376	"Market Rasen"	53.38764	-0.33781
9377	"Market Warsop"	53.20516	-1.15257
9378	"Market Weighton"	53.8631	-0.66505
9379	"Market Weston"	52.3604	0.91478
9380	"Markfield"	52.68747	-1.27476
9381	"Markham Moor"	53.2576	-0.92593
9382	"Markinch"	56.20214	-3.13517
9383	"Marks Tey"	51.87628	0.76424
9384	"Marksbury"	51.35962	-2.48025
9385	"Markshall"	51.9	0.68333
9386	"Markyate"	51.83846	-0.46345
